plant_id,animal,common,group,rank,family,order,category,raw,part,stage,use,evidence,scope,weight,sources,citations,urls
PLT0275,Orioles,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Orioles,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0275,Thrushes,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Thrushes,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0275,Vireos,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Vireos,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0275,Waxwings,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Waxwings,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0275,Wood Warblers,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Wood Warblers,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0275,Woodpeckers,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Woodpeckers,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0275,Wrens,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Wrens,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0277,"Cardinals, Grosbeaks and Buntings",Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,"Audubon May Attract: Cardinals, Grosbeaks and Buntings",Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0277,Chickadees and Titmice,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Chickadees and Titmice,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0277,"Crows, Magpies and Jays",Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,"Audubon May Attract: Crows, Magpies and Jays",Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0277,Finches,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Finches,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0277,Hummingbirds,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Hummingbirds,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0277,Mockingbirds and Thrashers,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Mockingbirds and Thrashers,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0277,New World Sparrows,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: New World Sparrows,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0277,Nuthatches,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Nuthatches,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0277,Orioles,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Orioles,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0277,Thrushes,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Thrushes,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0277,Vireos,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Vireos,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0277,Waxwings,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Waxwings,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0277,Wood Warblers,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Wood Warblers,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0277,Woodpeckers,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Woodpeckers,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0277,Wrens,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Wrens,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0280,"Cardinals, Grosbeaks and Buntings",Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,"Audubon May Attract: Cardinals, Grosbeaks and Buntings",Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0280,Chickadees and Titmice,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Chickadees and Titmice,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0280,"Crows, Magpies and Jays",Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,"Audubon May Attract: Crows, Magpies and Jays",Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0280,Finches,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Finches,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0280,Hummingbirds,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Hummingbirds,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0280,Mockingbirds and Thrashers,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Mockingbirds and Thrashers,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0280,New World Sparrows,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: New World Sparrows,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0280,Nuthatches,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Nuthatches,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0280,Orioles,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Orioles,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0280,Thrushes,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Thrushes,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0280,Vireos,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Vireos,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0280,Waxwings,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Waxwings,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0280,Wood Warblers,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Wood Warblers,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0280,Woodpeckers,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Woodpeckers,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0280,Wrens,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Wrens,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0283,"Cardinals, Grosbeaks and Buntings",Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,"Audubon May Attract: Cardinals, Grosbeaks and Buntings",Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0283,Chickadees and Titmice,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Chickadees and Titmice,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0283,"Crows, Magpies and Jays",Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,"Audubon May Attract: Crows, Magpies and Jays",Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0283,Finches,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Finches,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0283,Hummingbirds,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Hummingbirds,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0283,Mockingbirds and Thrashers,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Mockingbirds and Thrashers,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0283,New World Sparrows,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: New World Sparrows,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0283,Nuthatches,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Nuthatches,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0283,Orioles,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Orioles,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0283,Thrushes,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Thrushes,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0283,Vireos,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Vireos,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0283,Waxwings,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Waxwings,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0283,Wood Warblers,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Wood Warblers,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0283,Woodpeckers,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Woodpeckers,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0283,Wrens,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Wrens,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0287,"Cardinals, Grosbeaks and Buntings",Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,"Audubon May Attract: Cardinals, Grosbeaks and Buntings",Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0287,Chickadees and Titmice,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Chickadees and Titmice,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0287,"Crows, Magpies and Jays",Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,"Audubon May Attract: Crows, Magpies and Jays",Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0287,Finches,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Finches,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0287,Hummingbirds,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Hummingbirds,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0287,Mockingbirds and Thrashers,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Mockingbirds and Thrashers,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0287,New World Sparrows,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: New World Sparrows,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0287,Nuthatches,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Nuthatches,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0287,Orioles,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Orioles,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0287,Thrushes,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Thrushes,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0287,Vireos,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Vireos,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0287,Waxwings,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Waxwings,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0287,Wood Warblers,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Wood Warblers,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0287,Woodpeckers,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Woodpeckers,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
PLT0287,Wrens,Audubon broad bird-family group,Birds,broad_audubon_group,,,Broad bird habitat/resource support,Audubon May Attract: Wrens,Audubon plant-resource profile; not bird-group-specific,,Bird-friendly profile support,D - Audubon broad bird-friendly support; not species-level direct interaction,Audubon ZIP 78666 native-plant profile; broad family/guild context,0.07,Central Texas Bird Audubon interactions,National Audubon Society Native Plants Database,https://www.audubon.org/native-plants
