plant_scientific_name,plant_common_name,plant_type,evidence_source,source_url_or_citation,audubon_attributes_original,audubon_attributes_normalized,bird_common_name,bird_group_original,bird_scientific_name,rank,interaction_class,interaction_type,direct_species_interaction,direct_food_interaction,score_use,evidence_level,evidence_notes
Viburnum rufidulum,Rusty Blackhaw,"Shrubs, Trees",National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/rusty-blackhaw?zipcode=78666,Butterflies; Caterpillars; Fruit,butterflies; caterpillars; fruit,Wrens,Wrens,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Celtis ehrenbergiana,Shiny Hackberry,"Shrubs, Trees",National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/shiny-hackberry?zipcode=78666,Butterflies; Caterpillars; Fruit,butterflies; caterpillars; fruit,"Cardinals, Grosbeaks and Buntings","Cardinals, Grosbeaks and Buntings",,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Celtis ehrenbergiana,Shiny Hackberry,"Shrubs, Trees",National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/shiny-hackberry?zipcode=78666,Butterflies; Caterpillars; Fruit,butterflies; caterpillars; fruit,Chickadees and Titmice,Chickadees and Titmice,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Celtis ehrenbergiana,Shiny Hackberry,"Shrubs, Trees",National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/shiny-hackberry?zipcode=78666,Butterflies; Caterpillars; Fruit,butterflies; caterpillars; fruit,"Crows, Magpies, Jays","Crows, Magpies, Jays",,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Celtis ehrenbergiana,Shiny Hackberry,"Shrubs, Trees",National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/shiny-hackberry?zipcode=78666,Butterflies; Caterpillars; Fruit,butterflies; caterpillars; fruit,Mockingbirds and Thrashers,Mockingbirds and Thrashers,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Celtis ehrenbergiana,Shiny Hackberry,"Shrubs, Trees",National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/shiny-hackberry?zipcode=78666,Butterflies; Caterpillars; Fruit,butterflies; caterpillars; fruit,Nuthatches,Nuthatches,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Celtis ehrenbergiana,Shiny Hackberry,"Shrubs, Trees",National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/shiny-hackberry?zipcode=78666,Butterflies; Caterpillars; Fruit,butterflies; caterpillars; fruit,Blackbirds and Orioles,Blackbirds and Orioles,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Celtis ehrenbergiana,Shiny Hackberry,"Shrubs, Trees",National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/shiny-hackberry?zipcode=78666,Butterflies; Caterpillars; Fruit,butterflies; caterpillars; fruit,New World Sparrows,New World Sparrows,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Celtis ehrenbergiana,Shiny Hackberry,"Shrubs, Trees",National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/shiny-hackberry?zipcode=78666,Butterflies; Caterpillars; Fruit,butterflies; caterpillars; fruit,Thrushes,Thrushes,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Celtis ehrenbergiana,Shiny Hackberry,"Shrubs, Trees",National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/shiny-hackberry?zipcode=78666,Butterflies; Caterpillars; Fruit,butterflies; caterpillars; fruit,Vireos,Vireos,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Celtis ehrenbergiana,Shiny Hackberry,"Shrubs, Trees",National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/shiny-hackberry?zipcode=78666,Butterflies; Caterpillars; Fruit,butterflies; caterpillars; fruit,Waxwings,Waxwings,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Celtis ehrenbergiana,Shiny Hackberry,"Shrubs, Trees",National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/shiny-hackberry?zipcode=78666,Butterflies; Caterpillars; Fruit,butterflies; caterpillars; fruit,Wood Warblers,Wood Warblers,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Celtis ehrenbergiana,Shiny Hackberry,"Shrubs, Trees",National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/shiny-hackberry?zipcode=78666,Butterflies; Caterpillars; Fruit,butterflies; caterpillars; fruit,Woodpeckers,Woodpeckers,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Celtis ehrenbergiana,Shiny Hackberry,"Shrubs, Trees",National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/shiny-hackberry?zipcode=78666,Butterflies; Caterpillars; Fruit,butterflies; caterpillars; fruit,Wrens,Wrens,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Solidago speciosa,Showy Goldenrod,Annuals/Per.,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/showy-goldenrod?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,"Cardinals, Grosbeaks and Buntings","Cardinals, Grosbeaks and Buntings",,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Solidago speciosa,Showy Goldenrod,Annuals/Per.,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/showy-goldenrod?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Chickadees and Titmice,Chickadees and Titmice,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Solidago speciosa,Showy Goldenrod,Annuals/Per.,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/showy-goldenrod?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,"Crows, Magpies, Jays","Crows, Magpies, Jays",,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Solidago speciosa,Showy Goldenrod,Annuals/Per.,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/showy-goldenrod?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Finches,Finches,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Solidago speciosa,Showy Goldenrod,Annuals/Per.,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/showy-goldenrod?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Mockingbirds and Thrashers,Mockingbirds and Thrashers,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Solidago speciosa,Showy Goldenrod,Annuals/Per.,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/showy-goldenrod?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Nuthatches,Nuthatches,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Solidago speciosa,Showy Goldenrod,Annuals/Per.,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/showy-goldenrod?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Blackbirds and Orioles,Blackbirds and Orioles,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Solidago speciosa,Showy Goldenrod,Annuals/Per.,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/showy-goldenrod?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,New World Sparrows,New World Sparrows,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Solidago speciosa,Showy Goldenrod,Annuals/Per.,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/showy-goldenrod?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Thrushes,Thrushes,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Solidago speciosa,Showy Goldenrod,Annuals/Per.,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/showy-goldenrod?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Vireos,Vireos,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Solidago speciosa,Showy Goldenrod,Annuals/Per.,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/showy-goldenrod?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Waxwings,Waxwings,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Solidago speciosa,Showy Goldenrod,Annuals/Per.,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/showy-goldenrod?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Wood Warblers,Wood Warblers,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Solidago speciosa,Showy Goldenrod,Annuals/Per.,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/showy-goldenrod?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Woodpeckers,Woodpeckers,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Solidago speciosa,Showy Goldenrod,Annuals/Per.,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/showy-goldenrod?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Wrens,Wrens,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Quercus shumardii,Shumard's Oak,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/shumards-oak?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,"Cardinals, Grosbeaks and Buntings","Cardinals, Grosbeaks and Buntings",,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Quercus shumardii,Shumard's Oak,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/shumards-oak?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Chickadees and Titmice,Chickadees and Titmice,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Quercus shumardii,Shumard's Oak,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/shumards-oak?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,"Crows, Magpies, Jays","Crows, Magpies, Jays",,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Quercus shumardii,Shumard's Oak,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/shumards-oak?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Finches,Finches,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Quercus shumardii,Shumard's Oak,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/shumards-oak?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Mockingbirds and Thrashers,Mockingbirds and Thrashers,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Quercus shumardii,Shumard's Oak,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/shumards-oak?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Nuthatches,Nuthatches,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Quercus shumardii,Shumard's Oak,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/shumards-oak?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Blackbirds and Orioles,Blackbirds and Orioles,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Quercus shumardii,Shumard's Oak,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/shumards-oak?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,New World Sparrows,New World Sparrows,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Quercus shumardii,Shumard's Oak,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/shumards-oak?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Thrushes,Thrushes,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Quercus shumardii,Shumard's Oak,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/shumards-oak?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Vireos,Vireos,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Quercus shumardii,Shumard's Oak,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/shumards-oak?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Waxwings,Waxwings,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Quercus shumardii,Shumard's Oak,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/shumards-oak?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Wood Warblers,Wood Warblers,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Quercus shumardii,Shumard's Oak,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/shumards-oak?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Woodpeckers,Woodpeckers,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Quercus shumardii,Shumard's Oak,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/shumards-oak?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Wrens,Wrens,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Bouteloua curtipendula,Side-Oats Grama,Grasses,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/side-oats-grama?zipcode=78666,Fruit; Nuts; Seeds,fruit; nuts; seeds,"Cardinals, Grosbeaks and Buntings","Cardinals, Grosbeaks and Buntings",,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Bouteloua curtipendula,Side-Oats Grama,Grasses,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/side-oats-grama?zipcode=78666,Fruit; Nuts; Seeds,fruit; nuts; seeds,Chickadees and Titmice,Chickadees and Titmice,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Bouteloua curtipendula,Side-Oats Grama,Grasses,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/side-oats-grama?zipcode=78666,Fruit; Nuts; Seeds,fruit; nuts; seeds,"Crows, Magpies, Jays","Crows, Magpies, Jays",,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Bouteloua curtipendula,Side-Oats Grama,Grasses,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/side-oats-grama?zipcode=78666,Fruit; Nuts; Seeds,fruit; nuts; seeds,Finches,Finches,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Bouteloua curtipendula,Side-Oats Grama,Grasses,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/side-oats-grama?zipcode=78666,Fruit; Nuts; Seeds,fruit; nuts; seeds,Nuthatches,Nuthatches,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Bouteloua curtipendula,Side-Oats Grama,Grasses,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/side-oats-grama?zipcode=78666,Fruit; Nuts; Seeds,fruit; nuts; seeds,New World Sparrows,New World Sparrows,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Bouteloua curtipendula,Side-Oats Grama,Grasses,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/side-oats-grama?zipcode=78666,Fruit; Nuts; Seeds,fruit; nuts; seeds,Woodpeckers,Woodpeckers,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Taxodium distichum,Southern Bald-Cypress,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/southern-bald-cypress?zipcode=78666,Butterflies; Caterpillars; Seeds,butterflies; caterpillars; seeds,"Cardinals, Grosbeaks and Buntings","Cardinals, Grosbeaks and Buntings",,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Taxodium distichum,Southern Bald-Cypress,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/southern-bald-cypress?zipcode=78666,Butterflies; Caterpillars; Seeds,butterflies; caterpillars; seeds,Chickadees and Titmice,Chickadees and Titmice,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Taxodium distichum,Southern Bald-Cypress,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/southern-bald-cypress?zipcode=78666,Butterflies; Caterpillars; Seeds,butterflies; caterpillars; seeds,"Crows, Magpies, Jays","Crows, Magpies, Jays",,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Taxodium distichum,Southern Bald-Cypress,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/southern-bald-cypress?zipcode=78666,Butterflies; Caterpillars; Seeds,butterflies; caterpillars; seeds,Finches,Finches,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Taxodium distichum,Southern Bald-Cypress,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/southern-bald-cypress?zipcode=78666,Butterflies; Caterpillars; Seeds,butterflies; caterpillars; seeds,Mockingbirds and Thrashers,Mockingbirds and Thrashers,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Taxodium distichum,Southern Bald-Cypress,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/southern-bald-cypress?zipcode=78666,Butterflies; Caterpillars; Seeds,butterflies; caterpillars; seeds,Nuthatches,Nuthatches,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
